feature_1,feature_2,feature_3,feature_4,feature_1_2,feature_3_4,class
0.118556948,0.16402013,0.394876716,0.238362384,0.282577078,0.6332391,0
0.345030889,0.126174996,0.191935873,0.162406413,0.471205884,0.354342286,0
0.125286521,0.168478662,0.288099488,0.396133592,0.152639295,0.684233081,1_2
0.142743063,0.298254401,0.053134432,0.277235478,0.440997463,0.33036991,0
0.449173627,0.025526546,0.349006239,0.138603593,0.474700174,0.487609831,0
0.145790264,0.374426657,0.065248787,0.217245841,0.520216921,0.282494628,0
0.014235531,0.224883898,0.458912411,0.080190866,0.239119428,0.539103277,0
0.428752034,0.275757359,0.487834755,0.3297079,0.704509393,0.817542655,0
0.075137135,0.1536255,0.255596112,0.095666127,0.228762635,0.351262239,0
0.022146986,0.308331051,0.166901131,0.235827765,0.330478037,0.402728896,0
0.165638964,0.294159477,0.446397488,0.101038471,0.459798441,0.547435959,0
0.459633264,0.48700149,0.239181412,0.237677783,0.946634753,0.476859194,0
0.238463335,0.142128989,0.307150118,0.425521328,0.380592325,0.732671446,0
0.266671783,0.190579533,0.441792317,0.492231318,0.457251316,0.934023635,0
0.486539406,0.474637353,0.381268363,0.33091692,0.961176759,0.712185282,0
0.361629736,0.133017757,0.396769318,0.166084125,0.494647493,0.562853443,0
0.374946566,0.378506712,0.095258344,0.218807307,0.753453278,0.314065651,0
0.252361394,0.300125267,0.002461083,0.179973098,0.552486661,0.182434182,0
0.023968827,0.090702474,0.119480974,0.276789835,0.114671301,0.396270809,0
0.042368034,0.307694646,0.175341216,0.078182917,0.35006268,0.253524133,0
0.293961504,0.038941908,0.370196055,0.27263409,0.332903411,0.642830145,0
0.322397318,0.268275305,0.04596677,0.430187417,0.590672622,0.476154187,0
0.140292381,0.443503954,0.067253887,0.301583466,0.583796335,0.368837353,0
0.303687933,0.425246082,0.207074102,0.118745803,0.728934015,0.325819905,0
0.187393597,0.151545304,0.059484472,0.436903853,0.338938901,0.496388324,0
0.465252785,0.162399788,0.432485988,0.331962733,0.627652574,0.764448721,0
0.353719717,0.029489847,0.15543946,0.105916839,0.383209564,0.261356299,0
0.002748153,0.155118989,0.455698826,0.291106732,0.157867142,0.746805558,0
0.43834076,0.305436779,0.043339851,0.099901283,0.743777539,0.143241134,0
0.440615209,0.327034784,0.256140993,0.305903407,0.767649993,0.562044401,0
0.378282304,0.05104319,0.268356546,0.149537897,0.429325494,0.417894444,0
0.429852033,0.024125043,4.52E-05,0.305271958,0.453977076,0.305317161,0
0.492054276,0.042532357,0.474546719,0.250264044,0.534586633,0.724810763,0
0.305399603,0.175053132,0.100891845,0.379121662,0.480452735,0.480013507,0
0.045253797,0.035757404,0.140055834,0.3392586,0.081011201,0.479314434,0
0.160560013,0.044605127,0.401145207,0.272555586,0.205165141,0.673700794,0
0.062119571,0.365132796,0.278029006,0.065131046,0.427252367,0.343160052,0
0.418585911,0.105772666,0.138481312,0.382812817,0.524358577,0.521294129,0
0.171853875,0.000549437,0.287417792,0.167528735,0.172403312,0.454946527,0
0.226034269,0.050547047,0.102449024,0.192344202,0.276581316,0.294793226,0
0.068925242,0.033743994,0.264543164,0.048139008,0.102669236,0.312682172,0
0.154527146,0.249295852,0.405812012,0.059346169,0.403822998,0.465158181,0
0.021572423,0.198296286,0.263328564,0.257274985,0.219868709,0.520603549,0
0.137139833,0.163238899,0.203220496,0.038288128,0.300378732,0.241508624,0
0.092559777,0.016232767,0.468597234,0.07080886,0.108792544,0.539406094,0
0.072313066,0.074498966,0.189288355,0.353988491,0.146812032,0.543276846,0
0.429801751,0.254956099,0.387998278,0.336655816,0.68475785,0.724654094,0
0.428640981,0.020597511,0.292782202,0.151080621,0.449238492,0.443862823,0
0.345374015,0.265782311,0.422445717,0.215204393,0.611156326,0.63765011,0
0.16522555,0.442433321,0.36916381,0.412418242,0.60765887,0.781582052,0
0.242195859,0.400082144,0.010838791,0.325621462,0.642278003,0.336460253,0
0.019331076,0.285006068,0.177589136,0.44897441,0.446718568,0.626563545,1_2
0.119897851,0.340297248,0.252944321,0.22955816,0.460195099,0.482502481,0
0.065763128,0.446257018,0.244929392,0.073901623,0.512020146,0.318831015,0
0.114002913,0.358359954,0.019401649,0.255380103,0.472362867,0.274781753,0
0.290793119,0.427353326,0.35296284,0.396779077,0.718146445,0.749741917,0
0.094893618,0.020295742,0.456033601,0.030834263,0.11518936,0.486867863,0
0.106847303,0.281006789,0.356594683,0.151126525,0.387854092,0.507721209,0
0.10296286,0.030611141,0.457029215,0.47418064,0.133574,0.931209854,0
0.314846282,0.451342465,0.189496467,0.444329555,0.766188747,0.633826023,0
0.074602868,0.281103372,0.250409535,0.078241657,0.35570624,0.328651192,0
0.051025769,0.196116792,0.29859674,0.462376839,0.24714256,0.76097358,0
0.070765172,0.304109609,0.148588106,0.103396292,0.374874781,0.251984398,0
0.077757081,0.486255954,0.075204859,0.215153924,0.564013034,0.290358784,0
0.460303656,0.058357503,0.374029819,0.39331212,0.518661159,0.767341939,0
0.292882479,0.474964448,0.10457862,0.284717517,0.767846927,0.389296137,0
0.059996767,0.383638575,0.067983482,0.228269583,0.443635341,0.296253065,0
0.080813515,0.260521368,0.108861502,0.445904102,0.341334883,0.554765604,0
0.25393542,0.086335003,0.422961812,0.188275203,0.340270423,0.611237015,0
0.207841123,0.410431779,0.180864699,0.223392345,0.618272902,0.404257044,0
0.469293721,0.370206328,0.051874124,0.099925458,0.83950005,0.151799582,0
0.340109772,0.342585573,0.056823982,0.044115733,0.682695345,0.100939715,0
0.444714592,0.29647905,0.177277779,0.283235929,0.741193641,0.460513708,0
0.144592263,0.031577746,0.240166974,0.065676893,0.176170009,0.305843867,0
0.058600652,0.37641879,0.454032909,0.331619551,0.435019442,0.78565246,0
0.187738036,0.135171597,0.103487476,0.489084508,0.322909633,0.592571984,0
0.017729595,0.397411038,0.302632709,0.256970981,0.415140633,0.55960369,0
0.404687326,0.278892244,0.207816377,0.222127548,0.68357957,0.429943925,0
0.355976702,0.338968791,0.446275566,0.200162186,0.694945493,0.646437751,0
0.490802829,0.232760936,0.146373054,0.077413575,0.723563765,0.223786629,0
0.475286181,0.411376942,0.042502762,0.040452352,0.886663123,0.082955114,0
0.175957808,0.218730657,0.313262147,0.277977845,0.394688465,0.591239992,0
0.019454249,0.442626309,0.481036115,0.299354767,0.462080558,0.780390882,0
0.476775754,0.098436036,0.122317232,0.390015535,0.57521179,0.512332766,0
0.442052118,0.308415409,0.15418948,0.49856407,0.750467527,0.65275355,0
0.305032833,0.402370235,0.393638008,0.290305197,0.707403068,0.683943204,0
0.482924086,0.215719973,0.37060983,0.052513385,0.698644059,0.423123215,0
0.013434769,0.052219609,0.246800174,0.395164155,0.065654378,0.641964329,0
0.253394377,0.209646555,0.205290354,0.31777189,0.463040932,0.523062244,0
0.322673329,0.413457804,0.058202888,0.003310256,0.736131133,0.061513144,0
0.239795811,0.314770448,0.260350876,0.4828012,0.554566259,0.743152077,0
0.438174983,0.283559308,0.209542601,0.406406207,0.721734292,0.615948807,0
0.106638636,0.031131619,0.464929212,0.341076301,0.137770255,0.806005513,0
0.262374224,0.276844174,0.176311744,0.300810106,0.539218397,0.47712185,0
0.443044369,0.159330824,0.222312175,0.493779733,0.602375193,0.716091908,0
0.467173835,0.021328141,0.072810294,0.321850575,0.488501976,0.394660869,0
0.359242136,0.403544746,0.244145769,0.463634845,0.762786882,0.707780613,0
0.210322759,0.130740986,0.082036516,0.486620465,0.341063744,0.568656981,0
0.425625188,0.270812792,0.453232298,0.160240708,0.69643798,0.613473005,0
0.469091265,0.443496403,0.272605275,0.368952177,0.912587668,0.641557453,0
0.408074229,0.16219839,0.001172943,0.295953988,0.570272619,0.297126931,0
0.40830836,0.346460781,0.102036472,0.263847686,0.754769141,0.365884158,0
0.494333594,0.469448564,0.254053223,0.4746957,0.963782158,0.728748923,0
0.362487457,0.235436647,0.45936231,0.247985422,0.597924104,0.707347732,0
0.414937359,0.306265967,0.317943665,0.235676715,0.721203326,0.55362038,0
0.047884673,0.195812949,0.137183304,0.219571031,0.243697622,0.356754336,0
0.212164499,0.026969299,0.462500952,0.214103501,0.239133798,0.676604453,0
0.169582798,0.251910029,0.331126477,0.098002835,0.421492828,0.429129312,0
0.306579617,0.164100748,0.417818637,0.435636791,0.470680365,0.853455428,0
0.107801035,0.134398603,0.315426952,0.062038339,0.242199638,0.377465291,0
0.171004339,0.357920864,0.259438999,0.274735085,0.528925203,0.534174084,0
0.119054766,0.166517885,0.128621914,0.286764414,0.285572652,0.415386328,0
0.032214522,0.069749713,0.141452026,0.044719313,0.101964235,0.186171339,0
0.071985821,0.232330833,0.322959394,0.44919552,0.304316654,0.772154914,0
0.439456609,0.027775126,0.351829031,0.201095396,0.467231735,0.552924427,0
0.234834049,0.239531921,0.429837094,0.484278588,0.474365971,0.914115682,0
0.203540034,0.065948613,0.082714322,0.427433163,0.269488647,0.510147485,0
0.421714598,0.25514307,0.00140154,0.105142733,0.676857668,0.106544273,0
0.148555736,0.425380062,0.167200243,0.01351209,0.573935797,0.180712334,0
0.277414277,0.250060609,0.083974027,0.406800844,0.527474886,0.49077487,0
0.395412298,0.181272389,0.356834699,0.423638434,0.576684687,0.780473133,0
0.462495951,0.056214297,0.372394425,0.486921901,0.518710247,0.859316326,0
0.426482644,0.352640299,0.294211943,0.402291863,0.779122943,0.696503807,0
0.202571558,0.175667172,0.424521965,0.058945311,0.378238729,0.483467276,0
0.167572869,0.067842541,0.467780124,0.455179067,0.23541541,0.922959191,0
0.401666512,0.369979173,0.408328602,0.191420457,0.771645685,0.599749059,0
0.228221763,0.034101298,0.166338064,0.25511447,0.262323061,0.421452534,0
0.272055111,0.144628077,0.100613809,0.393791312,0.416683188,0.342647375,3_4
0.470685434,0.422925744,0.225016171,0.0831863,0.893611179,0.308202471,0
0.210449934,0.188530741,0.333568476,0.082405169,0.398980675,0.415973645,0
0.37703761,0.078054017,0.076701894,0.144545771,0.455091626,0.221247664,0
0.092064702,0.358407256,0.257665229,0.207493416,0.450471958,0.465158645,0
0.306108627,0.236105973,0.157877225,0.071080642,0.5422146,0.228957868,0
0.00461779,0.21120875,0.482174223,0.327988943,0.215826541,0.810163166,0
0.036178296,0.049362915,0.24866754,0.224518759,0.085541211,0.473186299,0
0.164341583,0.043394117,0.06548093,0.210586045,0.207735699,0.276066975,0
0.367848697,0.312905109,0.187073499,0.467574967,0.680753806,0.654648466,0
0.463788051,0.230236841,0.1059845,0.208027685,0.694024891,0.314012185,0
0.15162554,0.05033814,0.108345285,0.285246638,0.201963679,0.393591923,0
0.231355738,0.004085689,0.451939705,0.257886745,0.235441427,0.70982645,0
0.458525309,0.436153598,0.096713697,0.195671253,0.894678907,0.292384951,0
0.07027914,0.024153225,0.296151759,0.473453221,0.094432365,0.76960498,0
0.056338772,0.161866903,0.007261549,0.18012371,0.218205675,0.187385259,0
0.096669025,0.191019737,0.108857808,0.21766435,0.287688761,0.326522158,0
0.200114854,0.072148783,0.309285522,0.302693062,0.272263637,0.611978583,0
0.012758471,0.373160374,0.160619809,0.01653776,0.385918845,0.177157569,0
0.324698712,0.45017848,0.156513741,0.157105244,0.774877192,0.313618985,0
0.076421281,0.026913431,0.310464779,0.400491061,0.103334712,0.71095584,0
0.418878388,0.297589367,0.451297283,0.189812361,0.716467755,0.641109644,0
0.159561023,0.306076544,0.111652257,0.036309799,0.465637567,0.147962056,0
0.364444915,0.013218231,0.438925115,0.045674459,0.377663146,0.484599573,0
0.329829408,0.390931815,0.085249052,0.39642082,0.720761223,0.481669872,0
0.341747423,0.235060307,0.46056367,0.387345889,0.57680773,0.847909559,0
0.164233713,0.016868849,0.111017712,0.175337576,0.181102561,0.286355288,0
0.376698699,0.382526892,0.457324063,0.01265278,0.759225591,0.469976844,0
0.130460706,0.035666751,0.12403266,0.412589298,0.166127457,0.536621958,0
0.106961238,0.124141821,0.197297434,0.377955096,0.231103059,0.57525253,0
0.460162509,0.235361038,0.49022737,0.429964513,0.695523547,0.920191883,0
0.168963449,0.107637993,0.434927288,0.375215203,0.276601442,0.810142491,0
0.067278797,0.088860125,0.377816,0.196743939,0.156138922,0.574559939,0
0.417262247,0.306189716,0.115202959,0.333462251,0.723451963,0.177474653,3_4
0.20333975,0.401217415,0.448162111,0.426211603,0.604557165,0.874373714,0
0.189548353,0.326248885,0.055956612,0.423398369,0.515797238,0.479354981,0
0.006789525,0.082242207,0.104403462,0.201885726,0.089031732,0.306289188,0
0.094968588,0.301666633,0.273766115,0.153753533,0.39663522,0.427519647,0
0.477694934,0.284722312,0.044747685,0.107950541,0.762417246,0.152698226,0
0.493889171,0.05486731,0.495141262,0.475570729,0.548756482,0.970711991,0
0.40528697,0.292709512,0.313289706,0.329944767,0.697996481,0.643234473,0
0.300885324,0.029827391,0.288442224,0.472705534,0.330712716,0.761147758,0
0.107754834,0.216978963,0.068026531,0.184491702,0.324733797,0.252518233,0
0.096643769,0.05330111,0.226413951,0.051478966,0.149944879,0.277892917,0
0.090325175,0.081103908,0.416322008,0.157972538,0.171429084,0.574294546,0
0.454378149,0.389754068,0.477084123,0.235302098,0.844132217,0.712386221,0
0.374949053,0.386066733,0.318081929,0.09369098,0.761015786,0.411772908,0
0.193243877,0.481829212,0.191190361,0.460542545,0.675073089,0.651732905,0
0.183191375,0.328162416,0.157690439,0.278401012,0.51135379,0.436091451,0
0.260371094,0.03312532,0.226486976,0.358755095,0.293496414,0.585242071,0
0.435618256,0.343531895,0.488033201,0.25676867,0.779150151,0.744801872,0
0.005944576,0.329524807,0.171990114,0.411517871,0.335469383,0.583507985,0
0.031293915,0.050950015,0.372179027,0.34813324,0.411746005,0.720312267,1_2
0.043407219,0.194889152,0.295674086,0.473939486,0.238296371,0.769613572,0
0.264352822,0.120809609,0.031170163,0.074226038,0.211874099,0.105396201,1_2
0.289803112,0.003765972,0.346817578,0.31069763,0.293569084,0.657515208,0
0.085708578,0.164763056,0.099048669,0.269946123,0.250471634,0.368994792,0
0.446530332,0.048234715,0.229690794,0.082990354,0.494765047,0.312681148,0
0.017772495,0.307506483,0.293818246,0.362803397,0.325278978,0.656621643,0
0.381245159,0.318391468,0.189444542,0.485318148,0.699636627,0.67476269,0
0.370732704,0.247819226,0.462222863,0.180883705,0.61855193,0.643106568,0
0.321505035,0.160181616,0.125538874,0.290367439,0.481686651,0.415906313,0
0.085449328,0.457498264,0.37473529,0.070038511,0.542947592,0.4447738,0
0.171516347,0.080892021,0.201651842,0.379043576,0.252408368,0.320450969,3_4
0.158134837,0.028569675,0.482529601,0.179863051,0.186704512,0.662392651,0
0.387097261,0.017712003,0.027065354,0.113122306,0.404809264,0.14018766,0
0.171616572,0.02006312,0.031561006,0.48150904,0.191679692,0.513070047,0
0.474186886,0.342303865,0.382925433,0.288094266,0.81649075,0.671019699,0
0.253377064,0.239698397,0.098796319,0.43869127,0.493075461,0.537487588,0
0.354672805,0.277491316,0.04229588,0.285063142,0.632164121,0.327359022,0
0.000996739,0.245816022,0.111052829,0.060382319,0.24681276,0.171435148,0
0.443641633,0.287068001,0.002153435,0.495327526,0.730709634,0.497480961,0
0.351080132,0.070591001,0.333009312,0.214047469,0.421671133,0.547056781,0
0.194934378,0.050044501,0.214553759,0.250039651,0.244978878,0.46459341,0
0.39567404,0.295923799,0.361925853,0.446230095,0.691597839,0.808155949,0
0.077302679,0.34024757,0.267172365,0.481470301,0.417550249,0.748642666,0
0.225020173,0.372632827,0.180890503,0.349471721,0.597653,0.530362224,0
0.037359265,0.476635573,0.094541642,0.279711944,0.513994838,0.374253586,0
0.313440124,0.432539032,0.397913533,0.297940764,0.745979156,0.695854297,0
0.398100259,0.129620275,0.404581233,0.264064221,0.527720534,0.668645454,0
0.009340185,0.003792692,0.011125247,0.341439745,0.013132877,0.352564992,0
0.403177558,0.064641756,0.312915274,0.035133961,0.467819314,0.348049235,0
0.140974777,0.073553974,0.464063381,0.037162372,0.214528751,0.501225753,0
0.149417015,0.35439512,0.389883602,0.451859993,0.503812135,0.841743595,0
0.447216496,0.070777968,0.128415234,0.28058341,0.517994465,0.408998644,0
0.218889039,0.095170578,0.449447844,0.22557504,0.314059616,0.675022884,0
0.429281556,0.375018081,0.212057234,0.149529685,0.804299637,0.361586919,0
0.17208997,0.175116767,0.140975695,0.431404336,0.347206737,0.572380032,0
0.382440253,0.382920316,0.158006738,0.317206791,0.765360569,0.475213529,0
0.399645974,0.124447732,0.005931164,0.455926,0.524093706,0.461857165,0
0.13326505,0.484210511,0.379388068,0.162569985,0.61747556,0.541958054,0
0.020759916,0.323389117,0.442472506,0.372722869,0.344149033,0.815195375,0
0.248428761,0.078516121,0.195989921,0.343023365,0.326944883,0.539013285,0
0.197324668,0.433639231,0.273547509,0.251201021,0.630963899,0.52474853,0
0.233972063,0.194675349,0.146178502,0.222759727,0.428647413,0.36893823,0
0.25719313,0.165480896,0.062100176,0.187946922,0.422674026,0.250047098,0
0.457255551,0.383075115,0.37226247,0.024111697,0.840330667,0.396374167,0
0.24364788,0.076731725,0.440849084,0.491480544,0.320379605,0.932329628,0
0.172732122,0.062155014,0.339605462,0.134443002,0.234887135,0.474048464,0
0.140965231,0.437991188,0.392943142,0.133900825,0.57895642,0.526843966,0
0.299592322,0.19542871,0.234272541,0.149761891,0.495021031,0.384034432,0
0.328962259,0.275002762,0.162991641,0.16702948,0.315295697,0.330021121,1_2
0.287730856,0.110985773,0.02964207,0.31335536,0.398716628,0.342997429,0
0.416385886,0.109149885,0.499913704,0.420603205,0.525535771,0.92051691,0
0.300572827,0.038944677,0.358037902,0.438932754,0.339517504,0.796970656,0
0.013124268,0.371016842,0.472620137,0.438423477,0.38414111,0.911043614,0
0.207874164,0.199995722,0.224362528,0.06891484,0.0340605,0.293277368,1_2
0.003368312,0.0648704,0.121769997,0.285835365,0.068238713,0.407605362,0
0.111918806,0.258242409,0.481756236,0.320568972,0.370161214,0.802325208,0
0.348202488,0.29542394,0.309624853,0.423259197,0.643626429,0.73288405,0
0.223893883,0.362735757,0.044430628,0.001130982,0.58662964,0.04556161,0
